playerID,playerName,team,position,pts_std,pts_ppr,pts_half_ppr,pass_att,pass_cmp,pass_yd,pass_td,pass_int,rush_att,rush_yd,rush_td,rec_tgt,rec,rec_yd,rec_td,off_snp,opponent
7564,Ja'Marr Chase,CIN,WR,2.3,7.3,4.8,,,,,,,,,8.0,5.0,23.0,,46.0,DEN
8177,Grant Calcaterra,PHI,TE,1.6,2.6,2.1,,,,,,,,,2.0,1.0,16.0,,28.0,TB
8125,Calvin Austin,PIT,WR,1.3,3.3,2.3,,,,,,,,,2.0,2.0,13.0,,27.0,MIN
8117,Jalen Tolbert,DAL,WR,6.1,10.1,8.1,,,,,,,,,6.0,4.0,61.0,,56.0,GB
6797,Justin Herbert,LAC,QB,14.5,14.5,14.5,41.0,23.0,203.0,1.0,2.0,1.0,24.0,,,,,,63.0,NYG
6801,Tee Higgins,CIN,WR,3.2,6.2,4.7,,,,,,,,,6.0,3.0,32.0,,40.0,DEN
10859,Sam LaPorta,DET,TE,3.9,6.9,5.4,,,,,,,,,4.0,3.0,39.0,,56.0,CLE
11237,Jacob Saylors,DET,RB,1.1,1.1,1.1,,,,,,2.0,11.0,,,,,,4.0,CLE
8180,Jalen Nailor,MIN,WR,8.2,9.2,8.7,,,,,,,,,4.0,1.0,2.0,1.0,48.0,PIT
12519,Luther Burden,CHI,WR,-0.4,1.6,0.6,,,,,,,,,2.0,2.0,-4.0,,19.0,LV
9486,Dontayvion Wicks,GB,WR,1.9,3.9,2.9,,,,,,,,,4.0,2.0,19.0,,64.0,DAL
12455,Brashard Smith,KC,RB,3.6,6.6,5.1,,,,,,4.0,9.0,,4.0,3.0,27.0,,19.0,BAL
4881,Lamar Jackson,BAL,QB,11.7,11.7,11.7,20.0,14.0,147.0,1.0,1.0,6.0,48.0,,,,,,38.0,KC
4219,Jeremy McNichols,WAS,RB,0.3,1.3,0.8,,,,,,2.0,3.0,,2.0,1.0,,,19.0,ATL
2133,Davante Adams,LAR,WR,11.6,15.6,13.6,,,,,,,,,6.0,4.0,56.0,1.0,62.0,IND
96,Aaron Rodgers,PIT,QB,12.8,12.8,12.8,22.0,18.0,200.0,1.0,,3.0,8.0,,,,,,53.0,MIN
5872,Deebo Samuel,WAS,WR,14.1,20.1,17.1,,,,,,3.0,9.0,,6.0,6.0,72.0,1.0,49.0,ATL
9480,Brenton Strange,JAX,TE,4.5,10.5,7.5,,,,,,,,,7.0,6.0,45.0,,50.0,SF
4892,Baker Mayfield,TB,QB,19.9,19.9,19.9,40.0,22.0,289.0,2.0,1.0,2.0,13.0,,,,,,72.0,PHI
8145,Jeremy Ruckert,NYJ,TE,2.3,3.3,2.8,,,,,,,,,1.0,1.0,23.0,,25.0,MIA
