playerID,playerName,team,position,opponent,week_num,rec_tgt_roll,rush_att_roll,off_snp_roll,ease_roll
12529,TreVeyon Henderson,NE,RB,CAR,4,2.3,7.0,22.7,1.0
12529,TreVeyon Henderson,NE,RB,BUF,5,2.7,8.0,26.3,1.0
12529,TreVeyon Henderson,NE,RB,NO,6,2.3,7.3,21.3,1.0
12529,TreVeyon Henderson,NE,RB,TEN,7,2.5,5.7,19.3,1.1
12529,TreVeyon Henderson,NE,RB,CLE,8,2.0,7.0,14.0,1.0
12529,TreVeyon Henderson,NE,RB,ATL,9,6.0,8.7,24.7,1.0
12530,Travis Hunter,JAX,WR,CAR,1,8.0,,42.0,0.9
12530,Travis Hunter,JAX,WR,CIN,2,7.0,,42.0,1.0
12530,Travis Hunter,JAX,WR,HOU,3,5.3,,40.3,0.9
12530,Travis Hunter,JAX,WR,SF,4,4.3,,39.0,1.0
12530,Travis Hunter,JAX,WR,KC,5,3.3,,38.0,0.9
12530,Travis Hunter,JAX,WR,SEA,6,5.0,,45.3,0.9
12530,Travis Hunter,JAX,WR,LAR,7,8.0,1.0,55.0,0.9
12531,Trevor Etienne,CAR,RB,JAX,1,,1.0,2.0,0.9
12531,Trevor Etienne,CAR,RB,ARI,2,1.0,1.0,2.0,0.9
12531,Trevor Etienne,CAR,RB,ATL,3,1.0,1.0,2.0,1.0
12531,Trevor Etienne,CAR,RB,NE,4,1.0,7.0,5.0,1.0
12531,Trevor Etienne,CAR,RB,MIA,5,1.0,5.5,9.0,1.0
12531,Trevor Etienne,CAR,RB,DAL,6,1.0,4.7,11.0,1.1
12531,Trevor Etienne,CAR,RB,BUF,8,1.0,3.7,8.7,1.2
12533,Jacory Croskey-Merritt,WAS,RB,NYG,1,1.0,10.0,23.0,1.4
12533,Jacory Croskey-Merritt,WAS,RB,GB,2,1.0,7.0,19.0,1.1
12533,Jacory Croskey-Merritt,WAS,RB,LV,3,1.0,7.3,20.3,1.1
12533,Jacory Croskey-Merritt,WAS,RB,ATL,4,1.3,6.3,19.3,1.0
12533,Jacory Croskey-Merritt,WAS,RB,LAC,5,1.7,9.7,23.7,1.1
12533,Jacory Croskey-Merritt,WAS,RB,CHI,6,1.7,12.7,30.3,1.1
12533,Jacory Croskey-Merritt,WAS,RB,DAL,7,1.7,14.7,34.7,1.2
12533,Jacory Croskey-Merritt,WAS,RB,KC,8,1.3,13.0,35.3,1.1
12533,Jacory Croskey-Merritt,WAS,RB,SEA,9,1.3,11.3,31.0,1.0
12534,Kyle Monangai,CHI,RB,MIN,1,1.0,,9.0,0.9
12534,Kyle Monangai,CHI,RB,DET,2,2.0,7.0,18.5,0.8
12534,Kyle Monangai,CHI,RB,DAL,3,1.7,6.5,18.0,1.0
12534,Kyle Monangai,CHI,RB,LV,4,2.0,5.7,21.3,1.1
12534,Kyle Monangai,CHI,RB,WAS,6,1.0,5.0,19.3,1.1
12534,Kyle Monangai,CHI,RB,NO,7,2.0,7.3,24.0,1.0
12534,Kyle Monangai,CHI,RB,BAL,8,2.0,8.3,27.3,1.1
12534,Kyle Monangai,CHI,RB,CIN,9,4.0,15.3,39.7,1.3
12535,Isaac TeSlaa,DET,WR,GB,1,1.0,,3.0,1.1
12535,Isaac TeSlaa,DET,WR,CHI,2,1.0,,10.0,1.2
12535,Isaac TeSlaa,DET,WR,CIN,5,1.0,,13.7,1.2
12536,Jaylin Noel,HOU,WR,LAR,1,2.0,,17.0,1.0
12536,Jaylin Noel,HOU,WR,JAX,3,1.5,,13.0,0.9
12536,Jaylin Noel,HOU,WR,TEN,4,1.3,1.0,14.3,1.0
12536,Jaylin Noel,HOU,WR,BAL,5,1.7,1.0,15.7,1.0
12536,Jaylin Noel,HOU,WR,SEA,7,3.7,1.0,23.7,1.1
12536,Jaylin Noel,HOU,WR,SF,8,5.3,1.0,28.3,1.1
12536,Jaylin Noel,HOU,WR,DEN,9,6.5,1.0,25.0,0.9
12539,Arian Smith,NYJ,WR,BUF,2,2.0,1.0,22.0,1.1
12539,Arian Smith,NYJ,WR,TB,3,2.0,1.0,38.0,1.1
12539,Arian Smith,NYJ,WR,DAL,5,1.7,1.0,40.7,1.2
12539,Arian Smith,NYJ,WR,CAR,7,2.0,,52.0,1.2
12539,Arian Smith,NYJ,WR,CIN,8,1.7,,44.0,1.1
12540,Chimere Dike,TEN,WR,DEN,1,1.0,1.0,10.0,0.7
12540,Chimere Dike,TEN,WR,LAR,2,3.0,1.5,19.0,0.9
12540,Chimere Dike,TEN,WR,IND,3,3.3,1.7,22.3,1.0
12540,Chimere Dike,TEN,WR,HOU,4,4.5,1.7,25.7,1.0
12540,Chimere Dike,TEN,WR,ARI,5,4.5,1.5,27.3,1.0
12540,Chimere Dike,TEN,WR,LV,6,4.0,1.0,29.0,1.0
12540,Chimere Dike,TEN,WR,NE,7,4.0,1.0,32.3,1.1
12540,Chimere Dike,TEN,WR,IND,8,5.0,1.0,42.3,1.2
12540,Chimere Dike,TEN,WR,LAC,9,5.0,1.0,44.7,1.1
12541,Dont'e Thornton,LV,WR,NE,1,4.0,,38.0,1.2
12541,Dont'e Thornton,LV,WR,LAC,2,4.0,,47.5,1.0
12541,Dont'e Thornton,LV,WR,WAS,3,4.0,,44.7,1.0
12543,Tahj Brooks,CIN,RB,MIN,3,,5.0,10.0,0.9
12543,Tahj Brooks,CIN,RB,CHI,9,,3.0,6.5,1.0
12544,LeQuint Allen,JAX,RB,CAR,1,1.0,1.0,9.0,0.9
12544,LeQuint Allen,JAX,RB,CIN,2,1.0,1.5,10.0,1.3
12544,LeQuint Allen,JAX,RB,HOU,3,1.0,1.5,13.7,1.1
12544,LeQuint Allen,JAX,RB,SF,4,1.0,2.0,14.7,1.2
12544,LeQuint Allen,JAX,RB,SEA,6,1.3,1.0,17.0,1.0
12544,LeQuint Allen,JAX,RB,LAR,7,1.3,1.0,15.3,0.9
12544,LeQuint Allen,JAX,RB,LV,9,1.3,1.0,18.7,0.9
12545,Tyler Shough,NO,QB,TB,8,,3.0,39.0,1.0
12545,Tyler Shough,NO,QB,LAR,9,,2.0,38.0,1.0
12547,Kyle Williams,NE,WR,LV,1,1.0,,7.0,1.1
12547,Kyle Williams,NE,WR,PIT,3,1.0,,8.0,1.2
12547,Kyle Williams,NE,WR,CAR,4,1.0,1.0,10.0,1.1
12634,Jordan Watkins,SF,WR,HOU,8,2.0,,6.0,0.8
12634,Jordan Watkins,SF,WR,NYG,9,1.5,,7.0,0.9
12641,Jaylin Lane,WAS,WR,NYG,1,2.0,,21.0,1.1
12641,Jaylin Lane,WAS,WR,GB,2,3.0,,28.5,1.1
12641,Jaylin Lane,WAS,WR,LV,3,2.7,,23.7,1.1
12641,Jaylin Lane,WAS,WR,ATL,4,3.0,,25.0,1.0
12641,Jaylin Lane,WAS,WR,LAC,5,2.3,,19.7,0.9
12641,Jaylin Lane,WAS,WR,CHI,6,2.3,1.0,24.0,1.0
12641,Jaylin Lane,WAS,WR,DAL,7,3.3,1.0,31.0,1.2
12641,Jaylin Lane,WAS,WR,KC,8,3.3,1.0,32.0,1.2
12641,Jaylin Lane,WAS,WR,SEA,9,4.3,,36.7,1.1
12658,Jackson Hawes,BUF,TE,BAL,1,1.0,,16.0,0.9
12658,Jackson Hawes,BUF,TE,NYJ,2,1.0,,25.5,1.1
12658,Jackson Hawes,BUF,TE,MIA,3,1.0,,25.7,1.2
12658,Jackson Hawes,BUF,TE,NO,4,1.0,,30.7,1.2
12658,Jackson Hawes,BUF,TE,CAR,8,1.7,,30.7,1.2
12658,Jackson Hawes,BUF,TE,KC,9,2.0,,32.3,1.1
12670,KeAndre Lambert-Smith,LAC,WR,MIA,6,2.0,,18.0,0.9
12718,Konata Mumpfield,LAR,WR,BAL,6,2.0,,9.0,1.2
12718,Konata Mumpfield,LAR,WR,JAX,7,1.5,,18.5,1.1
12775,Max Brosmer,MIN,QB,CIN,3,,,12.0,1.3
12775,Max Brosmer,MIN,QB,CLE,5,,1.0,6.5,1.2
12775,Max Brosmer,MIN,QB,LAC,8,,1.0,6.3,1.0
12787,Josh Williams,TB,RB,NO,8,,4.0,6.0,1.0
12889,Beaux Collins,NYG,WR,NO,5,3.0,,28.0,0.9
12889,Beaux Collins,NYG,WR,PHI,8,2.5,,20.0,0.9
12897,Nathan Carter,ATL,RB,CAR,3,,7.0,7.0,0.9
12897,Nathan Carter,ATL,RB,MIA,8,,4.5,4.5,1.1
13047,Jacardia Wright,SEA,RB,NO,3,,5.0,5.0,1.0
13075,Myles Price,MIN,WR,ATL,2,,,,0.9
13101,Gage Larvadain,CLE,WR,PIT,6,4.0,,13.0,1.4
13101,Gage Larvadain,CLE,WR,NE,8,4.0,1.0,20.5,1.3
13121,Ben Yurosek,MIN,TE,LAC,8,2.0,,15.0,0.9
13122,Carter Runyon,LV,TE,KC,7,1.0,,5.0,0.9
1339,Zach Ertz,WAS,TE,NYG,1,5.0,,45.0,1.0
1339,Zach Ertz,WAS,TE,GB,2,6.5,,53.5,1.1
1339,Zach Ertz,WAS,TE,LV,3,5.3,,45.7,1.1
1339,Zach Ertz,WAS,TE,ATL,4,5.0,,42.3,0.9
1339,Zach Ertz,WAS,TE,CHI,6,4.3,,34.7,0.9
1339,Zach Ertz,WAS,TE,DAL,7,5.7,,39.7,1.0
1339,Zach Ertz,WAS,TE,KC,8,6.3,,39.0,1.1
1339,Zach Ertz,WAS,TE,SEA,9,5.7,,39.7,1.1
1373,Geno Smith,LV,QB,NE,1,,2.0,63.0,1.3
1373,Geno Smith,LV,QB,LAC,2,,3.5,66.5,1.0
1373,Geno Smith,LV,QB,WAS,3,,3.0,66.3,1.1
1373,Geno Smith,LV,QB,CHI,4,,3.7,62.7,1.1
1373,Geno Smith,LV,QB,IND,5,,3.0,62.0,1.2
1373,Geno Smith,LV,QB,TEN,6,,3.7,60.3,1.1
1373,Geno Smith,LV,QB,KC,7,,3.0,53.0,1.0
1373,Geno Smith,LV,QB,JAX,9,,3.7,51.7,1.1
1426,DeAndre Hopkins,BAL,WR,BUF,1,2.0,,18.0,1.1
1426,DeAndre Hopkins,BAL,WR,CLE,2,2.0,,14.0,1.2
1426,DeAndre Hopkins,BAL,WR,DET,3,2.0,,14.0,1.1
1426,DeAndre Hopkins,BAL,WR,HOU,5,2.0,,11.7,1.0
1426,DeAndre Hopkins,BAL,WR,LAR,6,2.7,,17.0,0.9
1426,DeAndre Hopkins,BAL,WR,CHI,8,2.3,,20.0,1.0
1466,Travis Kelce,KC,TE,LAC,1,4.0,,51.0,0.9
1466,Travis Kelce,KC,TE,PHI,2,5.0,,48.5,0.8
1466,Travis Kelce,KC,TE,NYG,3,5.7,,50.0,0.9
1466,Travis Kelce,KC,TE,BAL,4,6.0,,49.0,0.9
1466,Travis Kelce,KC,TE,JAX,5,6.7,,50.7,1.0
1466,Travis Kelce,KC,TE,DET,6,6.7,,48.0,1.0
1466,Travis Kelce,KC,TE,LV,7,6.0,,48.7,1.0
1466,Travis Kelce,KC,TE,WAS,8,6.0,,51.0,1.1
1466,Travis Kelce,KC,TE,BUF,9,5.3,,54.3,0.9
1479,Keenan Allen,LAC,WR,KC,1,10.0,,40.0,0.8
1479,Keenan Allen,LAC,WR,LV,2,8.5,,36.0,1.0
1479,Keenan Allen,LAC,WR,DEN,3,9.3,,42.7,0.9
1479,Keenan Allen,LAC,WR,NYG,4,8.3,,45.7,1.0
1479,Keenan Allen,LAC,WR,WAS,5,9.0,,48.0,0.9
1479,Keenan Allen,LAC,WR,MIA,6,7.7,,41.3,1.0
1479,Keenan Allen,LAC,WR,IND,7,10.0,,41.3,1.0
1479,Keenan Allen,LAC,WR,MIN,8,8.7,,34.3,1.0
1479,Keenan Allen,LAC,WR,TEN,9,8.0,,30.3,1.0
1689,Adam Thielen,MIN,WR,CHI,1,1.0,,32.0,1.3
1689,Adam Thielen,MIN,WR,ATL,2,2.0,,35.0,1.1
1689,Adam Thielen,MIN,WR,PIT,4,2.0,,27.3,1.2
1689,Adam Thielen,MIN,WR,PHI,7,2.3,,19.3,1.0
1837,Jimmy Garoppolo,LAR,QB,JAX,7,,3.0,3.0,1.3
19,Joe Flacco,CIN,QB,CLE,1,,2.0,76.0,1.0
19,Joe Flacco,CIN,QB,JAX,2,,1.5,71.0,1.2
19,Joe Flacco,CIN,QB,MIN,3,,1.5,69.3,1.1
19,Joe Flacco,CIN,QB,DEN,4,,2.0,65.3,1.0
19,Joe Flacco,CIN,QB,GB,6,,3.0,65.0,0.9
19,Joe Flacco,CIN,QB,PIT,7,,4.0,68.3,1.0
19,Joe Flacco,CIN,QB,NYJ,8,,3.5,66.7,1.1
19,Joe Flacco,CIN,QB,CHI,9,,2.7,67.7,1.2
2133,Davante Adams,LAR,WR,HOU,1,8.0,,54.0,0.8
2133,Davante Adams,LAR,WR,TEN,2,10.5,,51.5,0.9
2133,Davante Adams,LAR,WR,PHI,3,9.7,,53.3,0.9
2133,Davante Adams,LAR,WR,IND,4,9.0,,56.0,1.0
2133,Davante Adams,LAR,WR,SF,5,8.3,,59.0,1.0
2133,Davante Adams,LAR,WR,BAL,6,8.7,,54.0,1.1
2133,Davante Adams,LAR,WR,JAX,7,9.3,,47.0,1.0
2133,Davante Adams,LAR,WR,NO,9,8.0,,43.7,1.0
2152,Teddy Bridgewater,TB,QB,DET,7,,1.0,1.0,1.1
2197,Brandin Cooks,NO,WR,ARI,1,4.0,,57.0,1.1
2197,Brandin Cooks,NO,WR,SF,2,3.0,,52.5,1.0
2197,Brandin Cooks,NO,WR,SEA,3,3.7,,52.0,1.0
2197,Brandin Cooks,NO,WR,BUF,4,3.7,,53.0,1.0
2197,Brandin Cooks,NO,WR,NYG,5,3.3,,47.0,1.0
2197,Brandin Cooks,NO,WR,NE,6,2.0,,42.0,1.1
2197,Brandin Cooks,NO,WR,CHI,7,1.0,,35.0,1.2
2197,Brandin Cooks,NO,WR,TB,8,2.0,,39.7,1.2
2197,Brandin Cooks,NO,WR,LAR,9,2.7,,35.3,1.2
2216,Mike Evans,TB,WR,ATL,1,8.0,,48.0,0.9
2216,Mike Evans,TB,WR,HOU,2,9.5,,55.5,0.8
2216,Mike Evans,TB,WR,NYJ,3,9.0,,54.3,0.9
2307,Marcus Mariota,WAS,QB,LV,3,,6.0,58.0,0.9
2307,Marcus Mariota,WAS,QB,ATL,4,,4.0,57.5,0.9
2307,Marcus Mariota,WAS,QB,DAL,7,,3.3,45.3,1.1
2307,Marcus Mariota,WAS,QB,KC,8,,4.0,43.7,1.1
2359,Ameer Abdullah,IND,RB,LV,5,,2.0,5.0,1.1
2359,Ameer Abdullah,IND,RB,ARI,6,1.0,1.5,4.0,1.0
2359,Ameer Abdullah,IND,RB,LAC,7,1.0,1.7,4.3,1.0
2359,Ameer Abdullah,IND,RB,TEN,8,1.0,1.7,6.0,1.1
2359,Ameer Abdullah,IND,RB,PIT,9,1.0,1.7,6.7,1.1
2374,Tyler Lockett,LV,WR,LAC,2,3.0,,32.0,0.8
2374,Tyler Lockett,LV,WR,WAS,3,3.5,,35.0,0.9
2374,Tyler Lockett,LV,WR,IND,5,3.7,,29.0,1.0
2374,Tyler Lockett,LV,WR,TEN,6,3.7,,25.0,1.1
2374,Tyler Lockett,LV,WR,KC,7,3.0,,18.5,1.0
2449,Stefon Diggs,NE,WR,LV,1,7.0,,29.0,1.1
2449,Stefon Diggs,NE,WR,MIA,2,6.0,,30.0,1.0
2449,Stefon Diggs,NE,WR,PIT,3,5.0,,33.0,1.1
2449,Stefon Diggs,NE,WR,CAR,4,5.0,,33.7,1.0
2449,Stefon Diggs,NE,WR,BUF,5,7.3,,33.3,1.1
2449,Stefon Diggs,NE,WR,NO,6,7.3,,33.0,1.0
2449,Stefon Diggs,NE,WR,TEN,7,7.3,,34.3,1.0
2449,Stefon Diggs,NE,WR,CLE,8,5.0,,36.0,1.1
2449,Stefon Diggs,NE,WR,ATL,9,5.3,,37.0,1.0
2505,Darren Waller,MIA,TE,NYJ,4,4.0,,16.0,1.2
2505,Darren Waller,MIA,TE,CAR,5,4.5,,24.0,1.2
2505,Darren Waller,MIA,TE,LAC,6,4.0,,29.7,1.1
2749,Raheem Mostert,LV,RB,CHI,4,1.0,4.0,8.0,1.2
2749,Raheem Mostert,LV,RB,IND,5,1.0,5.5,20.0,1.1
2749,Raheem Mostert,LV,RB,TEN,6,1.0,5.3,17.7,1.1
2749,Raheem Mostert,LV,RB,KC,7,1.0,6.0,18.0,1.0
2749,Raheem Mostert,LV,RB,JAX,9,1.0,5.0,9.3,1.0
3048,Chris Manhertz,NYG,TE,KC,3,1.0,,13.0,0.9
3161,Carson Wentz,MIN,QB,CIN,3,,2.0,48.0,1.3
3161,Carson Wentz,MIN,QB,PIT,4,,2.0,62.0,1.3
3161,Carson Wentz,MIN,QB,CLE,5,,2.3,62.7,1.2
3161,Carson Wentz,MIN,QB,PHI,7,,3.0,69.7,1.0
3161,Carson Wentz,MIN,QB,LAC,8,,3.5,58.7,0.9
3163,Jared Goff,DET,QB,GB,1,,1.0,67.0,0.9
3163,Jared Goff,DET,QB,CHI,2,,1.0,61.5,1.1
3163,Jared Goff,DET,QB,BAL,3,,2.0,63.7,1.1
3163,Jared Goff,DET,QB,CLE,4,,2.5,60.0,1.1
3163,Jared Goff,DET,QB,CIN,5,,3.0,62.0,1.1
3163,Jared Goff,DET,QB,KC,6,,1.5,57.3,1.1
3163,Jared Goff,DET,QB,TB,7,,1.7,61.3,1.1
3163,Jared Goff,DET,QB,MIN,9,,1.5,62.0,1.0
3198,Derrick Henry,BAL,RB,BUF,1,1.0,18.0,29.0,1.1
3198,Derrick Henry,BAL,RB,CLE,2,1.0,14.5,31.5,0.9
3198,Derrick Henry,BAL,RB,DET,3,1.0,13.7,30.3,0.9
3198,Derrick Henry,BAL,RB,KC,4,2.0,10.3,27.7,0.8
3198,Derrick Henry,BAL,RB,HOU,5,1.7,11.7,25.7,0.9
3198,Derrick Henry,BAL,RB,LAR,6,2.0,15.7,29.0,0.8
3198,Derrick Henry,BAL,RB,CHI,8,1.3,20.0,34.0,0.9
3198,Derrick Henry,BAL,RB,MIA,9,1.3,21.3,36.7,1.0
3200,Sterling Shepard,TB,WR,ATL,1,6.0,,37.0,0.9
3200,Sterling Shepard,TB,WR,HOU,2,5.0,,48.5,0.8
3200,Sterling Shepard,TB,WR,NYJ,3,5.0,,47.0,0.9
3200,Sterling Shepard,TB,WR,PHI,4,4.3,1.0,49.7,0.9
3200,Sterling Shepard,TB,WR,SEA,5,4.7,1.0,38.0,0.9
3200,Sterling Shepard,TB,WR,SF,6,4.0,1.0,32.0,1.0
3200,Sterling Shepard,TB,WR,DET,7,5.0,1.0,31.7,1.0
3200,Sterling Shepard,TB,WR,NO,8,4.0,,31.3,1.0
3202,Austin Hooper,NE,TE,LV,1,1.0,,23.0,1.0
3202,Austin Hooper,NE,TE,MIA,2,2.0,,30.0,1.2
3202,Austin Hooper,NE,TE,PIT,3,2.3,,36.0,1.2
3202,Austin Hooper,NE,TE,CAR,4,2.3,,39.0,1.3
3202,Austin Hooper,NE,TE,NO,6,1.7,,40.3,1.2
3202,Austin Hooper,NE,TE,TEN,7,1.3,,35.3,1.0
3202,Austin Hooper,NE,TE,CLE,8,1.7,,37.7,1.0
3202,Austin Hooper,NE,TE,ATL,9,1.7,,36.0,0.8
3214,Hunter Henry,NE,TE,LV,1,8.0,,66.0,1.0
3214,Hunter Henry,NE,TE,MIA,2,5.5,,58.5,1.2
3214,Hunter Henry,NE,TE,PIT,3,7.3,,59.0,1.2
3214,Hunter Henry,NE,TE,CAR,4,5.3,,49.3,1.3
3214,Hunter Henry,NE,TE,BUF,5,5.7,,49.7,1.0
3214,Hunter Henry,NE,TE,NO,6,3.0,,47.3,1.0
3214,Hunter Henry,NE,TE,TEN,7,4.0,,49.7,0.8
3214,Hunter Henry,NE,TE,CLE,8,3.0,,49.7,1.0
3214,Hunter Henry,NE,TE,ATL,9,4.0,,49.0,0.8
3257,Jacoby Brissett,ARI,QB,CAR,2,,1.0,1.0,0.9
3257,Jacoby Brissett,ARI,QB,IND,6,,2.0,37.0,1.0
3257,Jacoby Brissett,ARI,QB,GB,7,,3.3,50.0,1.0
3257,Jacoby Brissett,ARI,QB,DAL,9,,4.7,72.0,1.2
3269,Chris Moore,WAS,WR,NYG,1,1.0,,19.0,1.1
3269,Chris Moore,WAS,WR,LV,3,1.5,,26.0,1.1
3269,Chris Moore,WAS,WR,ATL,4,2.0,1.0,30.7,1.0
3269,Chris Moore,WAS,WR,CHI,6,3.3,1.0,39.0,1.1
3269,Chris Moore,WAS,WR,DAL,7,4.3,1.0,45.7,1.2
3271,Tyler Higbee,LAR,TE,TEN,2,4.0,,46.0,0.8
3271,Tyler Higbee,LAR,TE,IND,4,4.5,,43.5,1.1
3271,Tyler Higbee,LAR,TE,BAL,6,4.3,,40.7,1.0
3271,Tyler Higbee,LAR,TE,JAX,7,5.0,,34.0,1.1
3271,Tyler Higbee,LAR,TE,NO,9,4.7,,34.3,1.0
3286,Demarcus Robinson,SF,WR,JAX,4,2.0,,25.0,0.9
3286,Demarcus Robinson,SF,WR,LAR,5,4.5,,49.0,0.9
3286,Demarcus Robinson,SF,WR,TB,6,4.0,,37.0,1.0
3286,Demarcus Robinson,SF,WR,HOU,8,4.3,,37.7,1.0
3294,Dak Prescott,DAL,QB,PHI,1,,1.0,61.0,0.9
3294,Dak Prescott,DAL,QB,NYG,2,,2.0,75.0,1.0
3294,Dak Prescott,DAL,QB,CHI,3,,2.0,71.3,1.1
3294,Dak Prescott,DAL,QB,GB,4,,2.0,74.0,1.1
3294,Dak Prescott,DAL,QB,NYJ,5,,4.0,64.3,1.1
3294,Dak Prescott,DAL,QB,CAR,6,,3.3,61.3,1.0
3294,Dak Prescott,DAL,QB,WAS,7,,4.7,60.7,1.1
3294,Dak Prescott,DAL,QB,DEN,8,,4.3,62.3,1.0
3294,Dak Prescott,DAL,QB,ARI,9,,5.0,66.3,1.0
3321,Tyreek Hill,MIA,WR,IND,1,6.0,,30.0,1.2
3321,Tyreek Hill,MIA,WR,NE,2,6.5,,39.0,1.2
3321,Tyreek Hill,MIA,WR,BUF,3,7.7,,43.7,1.1
3321,Tyreek Hill,MIA,WR,NYJ,4,7.7,,41.7,1.1
3423,Robbie Chosen,WAS,WR,DAL,7,4.0,,33.0,1.5
3634,Kalif Raymond,DET,WR,GB,1,3.0,,44.0,1.1
3634,Kalif Raymond,DET,WR,CHI,2,2.0,1.0,38.0,1.2
3634,Kalif Raymond,DET,WR,BAL,3,2.0,1.0,36.3,1.2
3634,Kalif Raymond,DET,WR,CLE,4,2.0,1.0,32.7,1.3
3634,Kalif Raymond,DET,WR,TB,7,2.7,,32.0,1.2
3976,Mitchell Trubisky,BUF,QB,NYJ,2,,3.0,10.0,1.1
3976,Mitchell Trubisky,BUF,QB,CAR,8,,3.0,10.5,1.0
4033,David Njoku,CLE,TE,CIN,1,6.0,,64.0,1.7
4033,David Njoku,CLE,TE,BAL,2,5.5,,62.0,1.3
4033,David Njoku,CLE,TE,GB,3,6.0,,58.0,1.3
4033,David Njoku,CLE,TE,DET,4,5.0,,55.3,1.0
4033,David Njoku,CLE,TE,MIN,5,6.3,,57.7,1.1
4033,David Njoku,CLE,TE,PIT,6,6.0,,53.0,1.1
4033,David Njoku,CLE,TE,NE,8,6.7,,45.0,1.2
4034,Christian McCaffrey,SF,RB,SEA,1,10.0,22.0,58.0,0.9
4034,Christian McCaffrey,SF,RB,NO,2,8.5,17.5,56.5,1.0
4034,Christian McCaffrey,SF,RB,ARI,3,10.7,17.3,57.3,1.0
4034,Christian McCaffrey,SF,RB,JAX,4,11.0,15.7,56.7,1.0
4034,Christian McCaffrey,SF,RB,LAR,5,11.7,18.7,63.7,0.8
4034,Christian McCaffrey,SF,RB,TB,6,9.3,18.7,65.3,0.9
4034,Christian McCaffrey,SF,RB,ATL,7,8.3,21.0,63.3,0.9
4034,Christian McCaffrey,SF,RB,HOU,8,7.3,16.3,53.3,1.0
4034,Christian McCaffrey,SF,RB,NYG,9,6.7,20.0,51.0,1.1
4035,Alvin Kamara,NO,RB,ARI,1,2.0,11.0,59.0,0.9
4035,Alvin Kamara,NO,RB,SF,2,4.0,16.0,60.0,1.0
4035,Alvin Kamara,NO,RB,SEA,3,3.3,16.7,58.0,1.0
4035,Alvin Kamara,NO,RB,BUF,4,4.3,18.0,54.7,1.1
4035,Alvin Kamara,NO,RB,NYG,5,4.3,13.7,46.7,1.2
4035,Alvin Kamara,NO,RB,NE,6,5.3,11.0,40.3,1.2
4035,Alvin Kamara,NO,RB,CHI,7,4.7,9.7,39.7,1.2
4035,Alvin Kamara,NO,RB,TB,8,3.3,9.0,39.7,1.1
4035,Alvin Kamara,NO,RB,LAR,9,2.7,7.7,36.0,1.0
4037,Chris Godwin,TB,WR,PHI,4,10.0,,58.0,0.9
4037,Chris Godwin,TB,WR,SEA,5,7.0,,52.5,0.9
4039,Cooper Kupp,SEA,WR,SF,1,3.0,,46.0,1.0
4039,Cooper Kupp,SEA,WR,PIT,2,6.0,,45.5,1.2
4039,Cooper Kupp,SEA,WR,NO,3,5.0,,40.7,1.1
4039,Cooper Kupp,SEA,WR,ARI,4,5.7,,41.7,1.1
4039,Cooper Kupp,SEA,WR,TB,5,5.7,,44.7,1.1
4039,Cooper Kupp,SEA,WR,JAX,6,5.7,,47.3,1.0
4039,Cooper Kupp,SEA,WR,HOU,7,4.3,,49.0,0.9
4040,JuJu Smith-Schuster,KC,WR,LAC,1,5.0,,49.0,0.8
4040,JuJu Smith-Schuster,KC,WR,PHI,2,4.0,,45.5,0.8
4040,JuJu Smith-Schuster,KC,WR,NYG,3,4.0,,47.0,0.9
4040,JuJu Smith-Schuster,KC,WR,BAL,4,4.3,,49.7,1.1
4040,JuJu Smith-Schuster,KC,WR,JAX,5,4.3,,49.7,1.1
4040,JuJu Smith-Schuster,KC,WR,DET,6,4.0,,46.3,1.1
4040,JuJu Smith-Schuster,KC,WR,LV,7,3.0,,37.0,1.0
4040,JuJu Smith-Schuster,KC,WR,WAS,8,2.7,,30.0,1.1
4040,JuJu Smith-Schuster,KC,WR,BUF,9,2.0,,22.3,1.1
4046,Patrick Mahomes,KC,QB,LAC,1,,6.0,61.0,0.8
4046,Patrick Mahomes,KC,QB,PHI,2,,6.5,60.5,0.8
4046,Patrick Mahomes,KC,QB,NYG,3,,6.0,64.3,0.9
4046,Patrick Mahomes,KC,QB,BAL,4,,5.3,66.3,1.0
4046,Patrick Mahomes,KC,QB,JAX,5,,5.0,67.7,1.1
4046,Patrick Mahomes,KC,QB,DET,6,,6.7,65.0,1.1
4046,Patrick Mahomes,KC,QB,LV,7,,6.7,64.3,1.1
4046,Patrick Mahomes,KC,QB,WAS,8,,6.0,66.0,1.1
4046,Patrick Mahomes,KC,QB,BUF,9,,3.0,64.7,1.0
4054,Mo Alie-Cox,IND,TE,MIA,1,1.0,,33.0,1.4
4054,Mo Alie-Cox,IND,TE,DEN,2,1.0,,29.0,1.3
4054,Mo Alie-Cox,IND,TE,ARI,6,1.3,,31.7,1.2
4054,Mo Alie-Cox,IND,TE,LAC,7,1.7,,26.7,1.1
4066,Evan Engram,DEN,TE,TEN,1,4.0,,26.0,0.8
4066,Evan Engram,DEN,TE,IND,2,3.0,,25.5,1.1
4066,Evan Engram,DEN,TE,CIN,4,4.3,,28.7,1.3
4066,Evan Engram,DEN,TE,PHI,5,5.0,,30.0,1.2
4066,Evan Engram,DEN,TE,NYJ,6,6.3,1.0,31.0,1.2
4066,Evan Engram,DEN,TE,NYG,7,6.7,1.0,34.3,1.0
4066,Evan Engram,DEN,TE,DAL,8,6.0,1.0,33.3,1.1
4080,Zay Jones,ARI,WR,NO,1,1.0,,31.0,0.9
